# l1reg3.dat   Example data, Birkes and Dodge 1993, p. 7

16.2 55.0
30.5 27.3
16.9 33.3
33.1 37.1
40.2 11.5
38.4 14.2
41.3 13.9
43.9 19.0
28.3 33.1
33.9 43.2
44.2 28.5
28.0 37.7
24.6  6.8
16.0 56.5
